name,xmin,ymin,xmax,ymax,width,height,class
2024.jpg,211,287,244,337,512,512,glioma
39.jpg,173,213,248,285,512,512,meningioma
1093.jpg,247,210,286,277,512,512,pituitary tumour
231.jpg,146,221,226,311,512,512,meningioma
2448.jpg,198,233,293,347,512,512,glioma
473.jpg,247,316,302,368,512,512,meningioma
48.jpg,151,154,244,216,512,512,meningioma
2968.jpg,206,312,280,393,512,512,glioma
1559.jpg,256,240,300,287,512,512,pituitary tumour
120.jpg,271,153,354,246,512,512,meningioma
1361.jpg,167,229,224,301,512,512,pituitary tumour
537.jpg,94,160,226,283,512,512,meningioma
273.jpg,116,135,201,201,512,512,meningioma
468.jpg,134,267,215,348,512,512,meningioma
2546.jpg,137,145,230,241,512,512,glioma
71.jpg,380,237,412,270,512,512,meningioma
1199.jpg,231,214,278,248,512,512,pituitary tumour
959.jpg,185,234,230,284,512,512,pituitary tumour
97.jpg,280,279,337,337,512,512,meningioma
963.jpg,201,229,246,277,512,512,pituitary tumour
2217.jpg,264,160,365,249,512,512,glioma
1282.jpg,291,164,364,238,512,512,pituitary tumour
1988.jpg,122,254,175,298,512,512,glioma
2601.jpg,125,188,244,360,512,512,glioma
936.jpg,179,212,247,278,512,512,pituitary tumour
670.jpg,60,275,142,353,512,512,meningioma
476.jpg,241,350,275,385,512,512,meningioma
2986.jpg,132,174,213,301,512,512,glioma
399.jpg,142,278,247,386,512,512,meningioma
2275.jpg,152,260,240,355,512,512,glioma
2632.jpg,272,227,335,287,512,512,glioma
1066.jpg,224,232,274,289,512,512,pituitary tumour
1435.jpg,190,198,247,286,512,512,pituitary tumour
879.jpg,142,237,191,295,512,512,glioma
788.jpg,174,236,333,383,512,512,glioma
535.jpg,110,164,211,274,512,512,meningioma
410.jpg,72,189,156,268,512,512,meningioma
747.jpg,127,136,272,274,512,512,glioma
542.jpg,113,212,236,341,512,512,meningioma
338.jpg,121,192,197,263,512,512,meningioma
1194.jpg,255,191,295,234,512,512,pituitary tumour
2339.jpg,99,268,182,339,512,512,glioma
691.jpg,98,173,154,233,512,512,meningioma
2446.jpg,141,208,275,346,512,512,glioma
2599.jpg,103,245,162,303,512,512,glioma
2987.jpg,70,157,230,314,512,512,glioma
2200.jpg,223,233,314,339,512,512,glioma
1350.jpg,215,247,242,275,512,512,pituitary tumour
2622.jpg,183,301,300,406,512,512,glioma
953.jpg,203,238,235,276,512,512,pituitary tumour
1675.jpg,280,180,319,223,512,512,pituitary tumour
2707.jpg,191,294,259,369,512,512,glioma
1195.jpg,260,191,303,234,512,512,pituitary tumour
995.jpg,176,215,238,289,512,512,pituitary tumour
2652.jpg,181,142,270,242,512,512,glioma
2517.jpg,223,212,364,343,512,512,glioma
334.jpg,134,254,171,302,512,512,meningioma
2026.jpg,221,275,257,352,512,512,glioma
2917.jpg,85,200,132,251,512,512,glioma
1479.jpg,243,240,259,280,512,512,pituitary tumour
1903.jpg,149,139,293,231,512,512,glioma
2095.jpg,248,225,344,328,512,512,glioma
424.jpg,63,138,168,256,512,512,meningioma
1922.jpg,132,282,214,360,512,512,glioma
2815.jpg,159,146,255,356,512,512,glioma
513.jpg,139,238,234,328,512,512,meningioma
406.jpg,111,192,191,269,512,512,meningioma
353.jpg,205,287,241,349,512,512,meningioma
1330.jpg,186,234,220,275,512,512,pituitary tumour
1861.jpg,170,266,291,347,512,512,glioma
2617.jpg,152,310,315,393,512,512,glioma
2800.jpg,149,302,258,397,512,512,glioma
2260.jpg,142,219,187,267,512,512,glioma
2761.jpg,165,221,342,467,512,512,glioma
774.jpg,124,261,206,327,512,512,glioma
2330.jpg,157,265,284,379,512,512,glioma
261.jpg,282,265,331,325,512,512,meningioma
2689.jpg,162,145,243,236,512,512,glioma
651.jpg,142,147,249,267,512,512,meningioma
2623.jpg,189,299,297,400,512,512,glioma
579.jpg,171,212,196,238,512,512,meningioma
2482.jpg,147,179,240,259,512,512,glioma
1007.jpg,193,228,230,272,512,512,pituitary tumour
857.jpg,128,138,215,264,512,512,glioma
1073.jpg,139,114,154,147,256,256,pituitary tumour
140.jpg,315,182,384,236,512,512,meningioma
2656.jpg,216,158,273,256,512,512,glioma
403.jpg,140,273,239,392,512,512,meningioma
259.jpg,201,224,256,281,512,512,meningioma
331.jpg,127,138,224,220,512,512,meningioma
1151.jpg,249,225,278,278,512,512,pituitary tumour
2267.jpg,173,147,295,221,512,512,glioma
732.jpg,235,129,331,256,512,512,glioma
1175.jpg,216,186,271,241,512,512,pituitary tumour
252.jpg,126,232,156,257,512,512,meningioma
2771.jpg,182,285,293,390,512,512,glioma
1497.jpg,193,201,270,288,512,512,pituitary tumour
2936.jpg,192,185,285,309,512,512,glioma
296.jpg,161,173,233,242,512,512,meningioma
2087.jpg,162,300,281,386,512,512,glioma
2747.jpg,68,147,141,215,512,512,glioma
1924.jpg,218,336,327,417,512,512,glioma
2383.jpg,355,257,392,298,512,512,glioma
159.jpg,267,196,389,275,512,512,meningioma
2649.jpg,228,172,266,247,512,512,glioma
1870.jpg,156,239,241,322,512,512,glioma
2521.jpg,262,184,348,322,512,512,glioma
1072.jpg,141,112,156,145,256,256,pituitary tumour
351.jpg,162,331,219,381,512,512,meningioma
1051.jpg,220,199,317,289,512,512,pituitary tumour
180.jpg,297,204,364,276,512,512,meningioma
2667.jpg,212,301,323,399,512,512,glioma
1951.jpg,240,202,301,262,512,512,glioma
2395.jpg,224,150,332,245,512,512,glioma
1848.jpg,204,115,288,202,512,512,glioma
2913.jpg,239,345,325,393,512,512,glioma
580.jpg,264,301,331,365,512,512,meningioma
1935.jpg,233,332,374,426,512,512,glioma
1521.jpg,251,244,281,276,512,512,pituitary tumour
2414.jpg,167,142,223,206,512,512,glioma
2540.jpg,181,264,205,288,512,512,glioma
866.jpg,145,110,271,271,512,512,glioma
2411.jpg,161,129,223,214,512,512,glioma
418.jpg,256,179,332,261,512,512,meningioma
2123.jpg,272,118,394,244,512,512,glioma
1736.jpg,219,162,303,222,512,512,pituitary tumour
515.jpg,130,258,208,328,512,512,meningioma
2157.jpg,220,181,305,237,512,512,glioma
2238.jpg,282,311,374,387,512,512,glioma
151.jpg,304,155,368,220,512,512,meningioma
1174.jpg,214,181,302,244,512,512,pituitary tumour
3033.jpg,80,206,240,383,512,512,glioma
182.jpg,290,200,370,277,512,512,meningioma
2631.jpg,266,235,312,274,512,512,glioma
75.jpg,153,167,285,293,512,512,meningioma
1171.jpg,212,177,305,246,512,512,pituitary tumour
2124.jpg,276,119,391,247,512,512,glioma
1339.jpg,191,236,240,274,512,512,pituitary tumour
147.jpg,140,264,296,401,512,512,meningioma
2812.jpg,157,126,251,264,512,512,glioma
265.jpg,269,271,346,345,512,512,meningioma
1306.jpg,184,226,228,278,512,512,pituitary tumour
1408.jpg,197,244,219,269,512,512,pituitary tumour
196.jpg,237,129,372,254,512,512,meningioma
1735.jpg,217,158,301,221,512,512,pituitary tumour
305.jpg,119,328,249,447,512,512,meningioma
109.jpg,260,124,369,205,512,512,meningioma
2440.jpg,110,235,238,360,512,512,glioma
435.jpg,59,254,114,312,512,512,meningioma
2032.jpg,121,277,185,319,512,512,glioma
206.jpg,285,272,399,394,512,512,meningioma
2029.jpg,155,225,226,290,512,512,glioma
121.jpg,263,164,356,247,512,512,meningioma
2077.jpg,172,304,266,383,512,512,glioma
1009.jpg,193,221,232,275,512,512,pituitary tumour
1733.jpg,223,181,288,240,512,512,pituitary tumour
767.jpg,233,185,280,246,512,512,glioma
634.jpg,145,268,190,308,512,512,meningioma
329.jpg,113,122,230,208,512,512,meningioma
2224.jpg,237,319,290,374,512,512,glioma
309.jpg,146,343,252,418,512,512,meningioma
1483.jpg,265,206,306,293,512,512,pituitary tumour
2516.jpg,231,212,368,330,512,512,glioma
1244.jpg,224,203,289,243,512,512,pituitary tumour
92.jpg,196,234,222,263,512,512,meningioma
1638.jpg,272,227,360,286,512,512,pituitary tumour
599.jpg,102,95,162,167,512,512,meningioma
2031.jpg,151,208,254,309,512,512,glioma
87.jpg,316,239,391,324,512,512,meningioma
1796.jpg,238,192,304,238,512,512,pituitary tumour
933.jpg,186,201,252,279,512,512,pituitary tumour
1309.jpg,195,234,240,272,512,512,pituitary tumour
34.jpg,125,245,155,262,512,512,meningioma
1446.jpg,188,225,242,273,512,512,pituitary tumour
1.jpg,176,267,254,381,512,512,meningioma
1046.jpg,217,226,282,291,512,512,pituitary tumour
65.jpg,158,241,250,328,512,512,meningioma
2079.jpg,97,293,176,358,512,512,glioma
1185.jpg,245,172,338,243,512,512,pituitary tumour
2005.jpg,111,161,179,220,512,512,glioma
2023.jpg,205,271,300,324,512,512,glioma
405.jpg,108,187,188,269,512,512,meningioma
488.jpg,236,176,298,232,512,512,meningioma
2724.jpg,178,279,297,392,512,512,glioma
1651.jpg,289,194,306,223,512,512,pituitary tumour
2698.jpg,147,139,293,293,512,512,glioma
773.jpg,114,251,208,358,512,512,glioma
2991.jpg,125,204,299,384,512,512,glioma
752.jpg,99,127,256,264,512,512,glioma
1912.jpg,217,296,323,396,512,512,glioma
1496.jpg,189,210,275,282,512,512,pituitary tumour
601.jpg,83,90,168,182,512,512,meningioma
253.jpg,181,250,212,274,512,512,meningioma
135.jpg,91,205,173,275,512,512,meningioma
1003.jpg,188,225,232,282,512,512,pituitary tumour
2051.jpg,182,188,329,319,512,512,glioma
719.jpg,285,290,392,367,512,512,glioma
1586.jpg,249,222,344,291,512,512,pituitary tumour
195.jpg,232,123,374,253,512,512,meningioma
1953.jpg,156,127,224,209,512,512,glioma
1349.jpg,214,244,244,277,512,512,pituitary tumour
2021.jpg,180,215,236,291,512,512,glioma
551.jpg,279,231,350,294,512,512,meningioma
2379.jpg,171,236,404,337,512,512,glioma
497.jpg,227,216,302,281,512,512,meningioma
1104.jpg,251,199,320,322,512,512,pituitary tumour
771.jpg,166,137,267,241,512,512,glioma
549.jpg,264,330,305,368,512,512,meningioma
2390.jpg,82,154,210,277,512,512,glioma
827.jpg,229,167,275,223,512,512,glioma
1647.jpg,270,175,327,231,512,512,pituitary tumour
1672.jpg,306,199,324,229,512,512,pituitary tumour
1972.jpg,206,131,294,226,512,512,glioma
2475.jpg,101,303,185,370,512,512,glioma
1530.jpg,233,206,301,278,512,512,pituitary tumour
164.jpg,232,199,289,279,512,512,meningioma
378.jpg,102,268,215,377,512,512,meningioma
2184.jpg,279,205,413,294,512,512,glioma
790.jpg,213,252,321,377,512,512,glioma
545.jpg,249,314,339,405,512,512,meningioma
1002.jpg,207,228,243,278,512,512,pituitary tumour
2765.jpg,172,154,359,323,512,512,glioma
2358.jpg,80,275,232,387,512,512,glioma
1645.jpg,282,181,329,232,512,512,pituitary tumour
2502.jpg,189,248,303,348,512,512,glioma
1326.jpg,198,230,241,277,512,512,pituitary tumour
1674.jpg,282,176,323,215,512,512,pituitary tumour
1355.jpg,151,218,241,297,512,512,pituitary tumour
95.jpg,244,194,279,237,512,512,meningioma
1463.jpg,236,195,297,279,512,512,pituitary tumour
2869.jpg,160,163,288,324,512,512,glioma
2492.jpg,87,120,222,253,512,512,glioma
1706.jpg,272,192,333,241,512,512,pituitary tumour
335.jpg,124,256,171,302,512,512,meningioma
1379.jpg,220,245,243,281,512,512,pituitary tumour
1056.jpg,225,222,323,291,512,512,pituitary tumour
810.jpg,166,305,234,368,512,512,glioma
574.jpg,131,177,209,250,512,512,meningioma
1802.jpg,252,239,282,274,512,512,pituitary tumour
988.jpg,177,236,217,288,512,512,pituitary tumour
2444.jpg,148,200,289,338,512,512,glioma
1979.jpg,283,241,375,323,512,512,glioma
1263.jpg,277,172,327,215,512,512,pituitary tumour
2209.jpg,221,249,314,341,512,512,glioma
1937.jpg,65,282,237,406,512,512,glioma
1467.jpg,256,200,296,273,512,512,pituitary tumour
526.jpg,93,162,172,245,512,512,meningioma
1478.jpg,240,239,263,278,512,512,pituitary tumour
200.jpg,175,256,224,302,512,512,meningioma
2115.jpg,183,156,272,244,512,512,glioma
2299.jpg,127,254,288,382,512,512,glioma
1421.jpg,195,251,229,297,512,512,pituitary tumour
292.jpg,98,253,194,338,512,512,meningioma
612.jpg,106,128,213,283,512,512,meningioma
1411.jpg,212,228,240,277,512,512,pituitary tumour
1546.jpg,227,225,306,296,512,512,pituitary tumour
1469.jpg,271,229,299,271,512,512,pituitary tumour
510.jpg,164,232,241,329,512,512,meningioma
2431.jpg,178,185,261,270,512,512,glioma
425.jpg,58,135,174,262,512,512,meningioma
553.jpg,274,218,359,289,512,512,meningioma
2553.jpg,95,258,141,327,512,512,glioma
1336.jpg,184,227,240,283,512,512,pituitary tumour
832.jpg,203,263,268,357,512,512,glioma
1049.jpg,220,196,316,291,512,512,pituitary tumour
688.jpg,94,181,149,237,512,512,meningioma
1780.jpg,298,198,345,242,512,512,pituitary tumour
1354.jpg,150,222,232,298,512,512,pituitary tumour
960.jpg,175,225,227,280,512,512,pituitary tumour
152.jpg,304,139,372,222,512,512,meningioma
485.jpg,234,166,294,227,512,512,meningioma
1992.jpg,93,278,196,368,512,512,glioma
2203.jpg,187,220,302,318,512,512,glioma
2122.jpg,300,128,418,250,512,512,glioma
1954.jpg,174,142,212,201,512,512,glioma
181.jpg,291,201,373,278,512,512,meningioma
389.jpg,123,192,235,282,512,512,meningioma
1407.jpg,206,215,249,250,512,512,pituitary tumour
68.jpg,351,176,434,241,512,512,meningioma
2473.jpg,95,290,183,371,512,512,glioma
607.jpg,99,246,140,289,512,512,meningioma
2581.jpg,139,263,215,336,512,512,glioma
1502.jpg,189,222,269,298,512,512,pituitary tumour
2318.jpg,220,204,327,378,512,512,glioma
433.jpg,67,255,118,315,512,512,meningioma
2803.jpg,180,281,257,382,512,512,glioma
171.jpg,145,274,265,395,512,512,meningioma
2065.jpg,208,280,252,341,512,512,glioma
1117.jpg,282,218,318,243,512,512,pituitary tumour
2928.jpg,150,99,244,199,512,512,glioma
2807.jpg,127,264,184,326,512,512,glioma
679.jpg,251,346,312,406,512,512,meningioma
2901.jpg,253,215,331,298,512,512,glioma
1127.jpg,224,228,290,273,512,512,pituitary tumour
2227.jpg,216,291,298,375,512,512,glioma
2693.jpg,195,178,249,228,512,512,glioma
1006.jpg,191,215,228,274,512,512,pituitary tumour
382.jpg,125,215,199,279,512,512,meningioma
440.jpg,66,255,164,373,512,512,meningioma
984.jpg,193,233,232,279,512,512,pituitary tumour
2397.jpg,247,121,312,215,512,512,glioma
1825.jpg,247,179,360,250,512,512,pituitary tumour
1091.jpg,221,210,295,291,512,512,pituitary tumour
639.jpg,129,183,154,212,512,512,meningioma
397.jpg,264,189,365,284,512,512,meningioma
643.jpg,234,214,299,289,512,512,meningioma
1017.jpg,198,225,245,271,512,512,pituitary tumour
2568.jpg,141,258,222,342,512,512,glioma
381.jpg,309,151,367,210,512,512,meningioma
568.jpg,139,274,218,373,512,512,meningioma
1217.jpg,230,205,273,243,512,512,pituitary tumour
178.jpg,299,183,372,257,512,512,meningioma
301.jpg,91,165,224,297,512,512,meningioma
1448.jpg,187,233,236,279,512,512,pituitary tumour
1728.jpg,215,152,362,259,512,512,pituitary tumour
1464.jpg,236,193,297,279,512,512,pituitary tumour
728.jpg,175,177,308,276,512,512,glioma
2557.jpg,186,279,297,358,512,512,glioma
1800.jpg,272,194,302,240,512,512,pituitary tumour
798.jpg,147,149,254,223,512,512,glioma
1417.jpg,191,233,234,267,512,512,pituitary tumour
1517.jpg,281,222,346,273,512,512,pituitary tumour
2438.jpg,113,241,237,350,512,512,glioma
495.jpg,190,377,216,411,512,512,meningioma
1426.jpg,184,224,226,278,512,512,pituitary tumour
699.jpg,69,286,171,400,512,512,meningioma
1966.jpg,188,164,274,253,512,512,glioma
2905.jpg,253,216,316,289,512,512,glioma
1587.jpg,256,211,368,293,512,512,pituitary tumour
1565.jpg,315,242,334,281,512,512,pituitary tumour
714.jpg,159,223,219,284,512,512,pituitary tumour
1567.jpg,238,228,265,262,512,512,pituitary tumour
1866.jpg,158,157,325,285,512,512,glioma
2835.jpg,208,237,239,277,512,512,glioma
2992.jpg,139,209,289,381,512,512,glioma
1240.jpg,230,189,284,227,512,512,pituitary tumour
3025.jpg,201,167,289,268,512,512,glioma
1753.jpg,256,185,282,218,512,512,pituitary tumour
2287.jpg,206,299,247,333,512,512,glioma
1287.jpg,210,240,230,266,512,512,pituitary tumour
148.jpg,137,265,297,396,512,512,meningioma
2956.jpg,155,127,250,248,512,512,glioma
2709.jpg,186,304,238,349,512,512,glioma
33.jpg,205,207,283,255,512,512,meningioma
511.jpg,146,232,249,332,512,512,meningioma
2717.jpg,215,205,298,275,512,512,glioma
2326.jpg,204,288,261,349,512,512,glioma
662.jpg,281,288,377,397,512,512,meningioma
481.jpg,286,143,361,222,512,512,meningioma
2163.jpg,261,123,444,236,512,512,glioma
2503.jpg,200,248,296,354,512,512,glioma
504.jpg,284,241,339,289,512,512,meningioma
2188.jpg,234,293,328,385,512,512,glioma
2608.jpg,259,216,353,331,512,512,glioma
2520.jpg,230,206,361,345,512,512,glioma
2045.jpg,119,229,197,331,512,512,glioma
506.jpg,144,156,228,258,512,512,meningioma
2214.jpg,211,249,299,313,512,512,glioma
1569.jpg,238,223,267,273,512,512,pituitary tumour
2818.jpg,167,335,208,389,512,512,glioma
1186.jpg,244,170,340,242,512,512,pituitary tumour
1338.jpg,189,237,240,280,512,512,pituitary tumour
644.jpg,229,215,323,304,512,512,meningioma
1878.jpg,169,257,241,337,512,512,glioma
954.jpg,207,243,241,272,512,512,pituitary tumour
1767.jpg,239,164,298,230,512,512,pituitary tumour
1299.jpg,187,218,224,263,512,512,pituitary tumour
103.jpg,152,175,208,251,512,512,meningioma
831.jpg,204,260,265,371,512,512,glioma
74.jpg,159,184,287,297,512,512,meningioma
2106.jpg,196,124,299,234,512,512,glioma
2355.jpg,78,261,220,386,512,512,glioma
2425.jpg,151,278,293,377,512,512,glioma
1721.jpg,297,204,321,235,512,512,pituitary tumour
1867.jpg,237,177,313,243,512,512,glioma
1745.jpg,259,202,305,244,512,512,pituitary tumour
1687.jpg,228,169,311,226,512,512,pituitary tumour
707.jpg,148,287,271,389,512,512,meningioma
776.jpg,105,245,207,343,512,512,glioma
2303.jpg,113,168,211,246,512,512,glioma
1859.jpg,145,258,290,384,512,512,glioma
2028.jpg,240,307,303,359,512,512,glioma
546.jpg,255,312,331,400,512,512,meningioma
657.jpg,145,302,228,401,512,512,meningioma
2506.jpg,226,304,291,363,512,512,glioma
966.jpg,195,231,245,280,512,512,pituitary tumour
2366.jpg,202,255,307,343,512,512,glioma
722.jpg,304,132,352,173,512,512,glioma
1931.jpg,154,324,221,391,512,512,glioma
1000.jpg,204,225,242,276,512,512,pituitary tumour
2205.jpg,208,265,281,305,512,512,glioma
2046.jpg,93,260,195,337,512,512,glioma
717.jpg,91,156,278,265,512,512,glioma
2967.jpg,184,246,263,364,512,512,glioma
1617.jpg,248,246,282,293,512,512,pituitary tumour
1423.jpg,197,242,232,285,512,512,pituitary tumour
783.jpg,217,250,282,367,512,512,glioma
2274.jpg,147,261,246,373,512,512,glioma
1145.jpg,263,219,321,277,512,512,pituitary tumour
1786.jpg,249,226,269,261,512,512,pituitary tumour
1264.jpg,278,172,323,215,512,512,pituitary tumour
2877.jpg,133,189,214,286,512,512,glioma
2206.jpg,214,285,255,323,512,512,glioma
1656.jpg,260,177,289,213,512,512,pituitary tumour
2839.jpg,177,167,283,273,512,512,glioma
300.jpg,95,163,224,299,512,512,meningioma
1340.jpg,176,201,223,252,512,512,pituitary tumour
1303.jpg,195,222,233,261,512,512,pituitary tumour
689.jpg,90,172,154,240,512,512,meningioma
1106.jpg,264,182,331,333,512,512,pituitary tumour
524.jpg,81,163,179,251,512,512,meningioma
2291.jpg,158,295,254,370,512,512,glioma
96.jpg,288,290,334,341,512,512,meningioma
1907.jpg,185,152,286,222,512,512,glioma
1790.jpg,305,191,333,220,512,512,pituitary tumour
2386.jpg,72,155,182,266,512,512,glioma
205.jpg,282,274,393,390,512,512,meningioma
323.jpg,242,177,314,229,512,512,meningioma
2309.jpg,230,221,309,282,512,512,glioma
977.jpg,200,243,244,284,512,512,pituitary tumour
2464.jpg,130,132,256,226,512,512,glioma
1886.jpg,207,272,240,303,512,512,glioma
2222.jpg,281,141,378,235,512,512,glioma
1960.jpg,102,137,186,210,512,512,glioma
2562.jpg,166,199,271,326,512,512,glioma
84.jpg,168,329,330,438,512,512,meningioma
1466.jpg,251,194,299,276,512,512,pituitary tumour
99.jpg,179,182,264,228,512,512,meningioma
610.jpg,89,137,201,289,512,512,meningioma
1381.jpg,219,231,252,262,512,512,pituitary tumour
2316.jpg,250,162,326,250,512,512,glioma
1239.jpg,231,193,282,231,512,512,pituitary tumour
1129.jpg,221,228,275,286,512,512,pituitary tumour
2962.jpg,189,206,250,303,512,512,glioma
1441.jpg,191,238,222,272,512,512,pituitary tumour
1984.jpg,180,200,216,236,512,512,glioma
1921.jpg,140,271,204,339,512,512,glioma
2563.jpg,167,197,284,334,512,512,glioma
1225.jpg,243,210,286,251,512,512,pituitary tumour
3001.jpg,214,187,308,331,512,512,glioma
343.jpg,283,172,368,255,512,512,meningioma
1669.jpg,237,215,279,254,512,512,pituitary tumour
1799.jpg,245,197,306,231,512,512,pituitary tumour
2348.jpg,229,161,303,235,512,512,glioma
1341.jpg,164,214,225,283,512,512,pituitary tumour
911.jpg,123,113,289,261,512,512,glioma
368.jpg,122,192,181,245,512,512,meningioma
2851.jpg,98,159,208,284,512,512,glioma
500.jpg,224,210,300,276,512,512,meningioma
52.jpg,268,305,363,388,512,512,meningioma
649.jpg,160,155,252,261,512,512,meningioma
588.jpg,160,278,217,338,512,512,meningioma
1156.jpg,240,226,292,273,512,512,pituitary tumour
1990.jpg,86,255,214,358,512,512,glioma
1010.jpg,202,243,241,290,512,512,pituitary tumour
2130.jpg,183,308,319,399,512,512,glioma
1016.jpg,199,221,242,267,512,512,pituitary tumour
50.jpg,265,316,358,385,512,512,meningioma
2030.jpg,151,214,252,300,512,512,glioma
2349.jpg,308,319,366,368,512,512,glioma
986.jpg,182,240,215,285,512,512,pituitary tumour
2542.jpg,153,239,208,306,512,512,glioma
1088.jpg,233,200,288,295,512,512,pituitary tumour
690.jpg,92,170,154,239,512,512,meningioma
962.jpg,206,231,243,282,512,512,pituitary tumour
1223.jpg,245,215,291,267,512,512,pituitary tumour
1957.jpg,212,193,295,265,512,512,glioma
1265.jpg,282,173,315,216,512,512,pituitary tumour
1717.jpg,221,174,289,237,512,512,pituitary tumour
1838.jpg,273,182,354,229,512,512,pituitary tumour
1843.jpg,212,129,271,172,512,512,glioma
1795.jpg,238,192,298,234,512,512,pituitary tumour
1187.jpg,245,174,339,239,512,512,pituitary tumour
968.jpg,189,216,249,289,512,512,pituitary tumour
1657.jpg,261,179,287,210,512,512,pituitary tumour
2447.jpg,199,236,289,349,512,512,glioma
1203.jpg,141,98,157,118,256,256,pituitary tumour
1484.jpg,265,223,311,281,512,512,pituitary tumour
3056.jpg,102,261,176,333,512,512,glioma
2882.jpg,124,185,258,303,512,512,glioma
1581.jpg,284,228,331,274,512,512,pituitary tumour
2381.jpg,177,207,406,325,512,512,glioma
2216.jpg,263,167,353,240,512,512,glioma
913.jpg,204,244,265,376,512,512,glioma
363.jpg,90,184,158,258,512,512,meningioma
1896.jpg,238,210,333,281,512,512,glioma
627.jpg,115,243,240,403,512,512,meningioma
2207.jpg,205,284,265,323,512,512,glioma
976.jpg,199,242,250,291,512,512,pituitary tumour
813.jpg,101,161,221,273,512,512,glioma
2781.jpg,242,272,306,333,512,512,glioma
750.jpg,107,136,247,271,512,512,glioma
1401.jpg,196,225,246,283,512,512,pituitary tumour
3006.jpg,165,296,245,383,512,512,glioma
409.jpg,73,189,152,268,512,512,meningioma
1308.jpg,191,233,241,278,512,512,pituitary tumour
193.jpg,247,139,353,233,512,512,meningioma
2682.jpg,255,250,308,303,512,512,glioma
2739.jpg,240,189,329,331,512,512,glioma
1997.jpg,105,273,165,353,512,512,glioma
144.jpg,158,327,223,391,512,512,meningioma
2570.jpg,126,267,215,348,512,512,glioma
772.jpg,178,152,256,213,512,512,glioma
2848.jpg,90,154,218,281,512,512,glioma
2871.jpg,165,155,286,305,512,512,glioma
2768.jpg,165,144,295,407,512,512,glioma
1834.jpg,242,187,312,238,512,512,pituitary tumour
2298.jpg,127,259,286,367,512,512,glioma
965.jpg,205,246,236,273,512,512,pituitary tumour
268.jpg,287,267,343,328,512,512,meningioma
2374.jpg,222,291,284,333,512,512,glioma
1840.jpg,292,188,326,225,512,512,pituitary tumour
591.jpg,207,172,284,253,512,512,meningioma
736.jpg,214,255,326,350,512,512,glioma
2508.jpg,276,290,306,337,512,512,glioma
563.jpg,249,268,321,410,512,512,meningioma
871.jpg,171,291,248,362,512,512,glioma
1288.jpg,206,236,244,275,512,512,pituitary tumour
1686.jpg,222,170,307,227,512,512,pituitary tumour
2281.jpg,183,315,286,391,512,512,glioma
457.jpg,134,224,240,336,512,512,meningioma
1664.jpg,302,211,331,246,512,512,pituitary tumour
1822.jpg,294,194,350,250,512,512,pituitary tumour
2404.jpg,137,131,214,203,512,512,glioma
1778.jpg,274,188,356,233,512,512,pituitary tumour
32.jpg,187,206,277,255,512,512,meningioma
1420.jpg,193,229,231,262,512,512,pituitary tumour
1237.jpg,282,207,325,246,512,512,pituitary tumour
167.jpg,201,186,286,274,512,512,meningioma
40.jpg,176,217,245,280,512,512,meningioma
1934.jpg,142,329,222,400,512,512,glioma
784.jpg,188,264,333,383,512,512,glioma
652.jpg,142,158,244,265,512,512,meningioma
2495.jpg,163,151,203,211,512,512,glioma
1814.jpg,308,177,340,216,512,512,pituitary tumour
862.jpg,169,157,333,349,512,512,glioma
72.jpg,381,234,410,271,512,512,meningioma
1342.jpg,163,213,226,283,512,512,pituitary tumour
822.jpg,228,138,265,195,512,512,glioma
2277.jpg,165,285,224,345,512,512,glioma
1691.jpg,265,182,300,230,512,512,pituitary tumour
716.jpg,74,148,247,263,512,512,glioma
1057.jpg,252,226,329,285,512,512,pituitary tumour
2594.jpg,259,201,313,281,512,512,glioma
1962.jpg,115,119,230,216,512,512,glioma
3053.jpg,121,86,263,228,512,512,glioma
1872.jpg,135,244,252,347,512,512,glioma
600.jpg,95,90,169,181,512,512,meningioma
250.jpg,275,187,332,253,512,512,meningioma
270.jpg,114,139,195,212,512,512,meningioma
2370.jpg,162,208,415,331,512,512,glioma
2361.jpg,94,277,261,368,512,512,glioma
536.jpg,92,162,223,276,512,512,meningioma
2151.jpg,230,294,276,334,512,512,glioma
220.jpg,232,262,290,319,512,512,meningioma
2423.jpg,154,278,296,385,512,512,glioma
142.jpg,230,252,277,296,512,512,meningioma
2461.jpg,170,236,268,298,512,512,glioma
9.jpg,255,209,320,287,512,512,meningioma
1904.jpg,170,139,299,235,512,512,glioma
1154.jpg,239,226,290,279,512,512,pituitary tumour
118.jpg,193,195,260,256,512,512,meningioma
3008.jpg,173,271,240,372,512,512,glioma
1084.jpg,227,230,268,278,512,512,pituitary tumour
325.jpg,250,181,312,234,512,512,meningioma
2671.jpg,179,284,302,403,512,512,glioma
1328.jpg,194,236,241,273,512,512,pituitary tumour
3005.jpg,174,302,225,378,512,512,glioma
2155.jpg,326,149,397,196,512,512,glioma
1236.jpg,280,203,318,243,512,512,pituitary tumour
828.jpg,120,368,168,403,512,512,glioma
609.jpg,82,150,204,284,512,512,meningioma
2270.jpg,151,300,188,341,512,512,glioma
630.jpg,143,246,225,357,512,512,meningioma
578.jpg,143,152,166,178,512,512,meningioma
1525.jpg,212,230,305,284,512,512,pituitary tumour
2460.jpg,167,193,292,357,512,512,glioma
520.jpg,92,243,151,315,512,512,meningioma
1130.jpg,214,215,284,294,512,512,pituitary tumour
3054.jpg,116,82,267,225,512,512,glioma
