filename,width,height,class,xmin,ymin,xmax,ymax
1902.jpg,512,512,glioma,139,149,228,285
1907.jpg,512,512,glioma,152,185,221,285
1903.jpg,512,512,glioma,139,149,230,292
1908.jpg,512,512,glioma,161,200,222,269
1905.jpg,512,512,glioma,141,170,233,300
1906.jpg,512,512,glioma,148,176,229,298
1904.jpg,512,512,glioma,139,170,234,298
1910.jpg,512,512,glioma,236,249,286,298
1911.jpg,512,512,glioma,247,248,279,284
1900.jpg,512,512,glioma,143,160,217,250
1918.jpg,512,512,glioma,267,151,396,282
1913.jpg,512,512,glioma,300,226,387,311
1915.jpg,512,512,glioma,300,176,386,244
1917.jpg,512,512,glioma,264,145,362,252
1919.jpg,512,512,glioma,265,153,399,283
1916.jpg,512,512,glioma,258,137,381,264
1912.jpg,512,512,glioma,296,217,395,322
1920.jpg,512,512,glioma,274,189,400,283
1921.jpg,512,512,glioma,271,140,338,203
1922.jpg,512,512,glioma,282,132,359,213
1923.jpg,512,512,glioma,326,218,419,371
1924.jpg,512,512,glioma,336,218,416,326
1932.jpg,512,512,glioma,319,159,396,219
1926.jpg,512,512,glioma,356,239,408,344
1925.jpg,512,512,glioma,341,225,416,316
1928.jpg,512,512,glioma,358,260,396,334
1927.jpg,512,512,glioma,361,253,406,336
193.jpg,512,512,meningioma,139,247,232,352
1929.jpg,512,512,glioma,283,172,365,232
1934.jpg,512,512,glioma,329,142,399,221
1935.jpg,512,512,glioma,332,233,425,373
1936.jpg,512,512,glioma,314,239,421,388
1938.jpg,512,512,glioma,271,91,405,274
1939.jpg,512,512,glioma,270,121,387,253
1940.jpg,512,512,glioma,260,140,384,268
194.jpg,512,512,meningioma,137,235,248,369
1942.jpg,512,512,glioma,280,139,379,267
1943.jpg,512,512,glioma,271,127,378,243
1937.jpg,512,512,glioma,282,65,405,236
1945.jpg,512,512,glioma,122,183,213,303
1946.jpg,512,512,glioma,121,168,205,276
1947.jpg,512,512,glioma,123,204,208,283
1954.jpg,512,512,glioma,142,174,200,211
1950.jpg,512,512,glioma,209,256,250,290
1951.jpg,512,512,glioma,202,240,261,300
1949.jpg,512,512,glioma,288,158,374,259
1952.jpg,512,512,glioma,125,152,202,231
1953.jpg,512,512,glioma,127,156,208,223
1948.jpg,512,512,glioma,288,168,366,249
195.jpg,512,512,meningioma,123,232,252,373
1955.jpg,512,512,glioma,159,167,215,238
1957.jpg,512,512,glioma,193,212,264,294
1956.jpg,512,512,glioma,202,234,263,303
1958.jpg,512,512,glioma,188,212,256,292
1963.jpg,512,512,glioma,117,140,232,235
1961.jpg,512,512,glioma,116,112,215,216
1959.jpg,512,512,glioma,197,213,233,241
1962.jpg,512,512,glioma,119,115,215,229
196.jpg,512,512,meningioma,129,237,253,371
1964.jpg,512,512,glioma,165,182,238,253
1960.jpg,512,512,glioma,137,102,209,185
1966.jpg,512,512,glioma,164,188,252,273
1968.jpg,512,512,glioma,168,196,254,288
1967.jpg,512,512,glioma,165,186,255,275
1974.jpg,512,512,glioma,266,295,301,338
1972.jpg,512,512,glioma,131,206,225,293
1973.jpg,512,512,glioma,139,238,228,284
1971.jpg,512,512,glioma,132,182,265,297
1970.jpg,512,512,glioma,131,160,231,300
1969.jpg,512,512,glioma,180,203,245,264
197.jpg,512,512,meningioma,150,238,256,366
1975.jpg,512,512,glioma,264,286,309,342
1976.jpg,512,512,glioma,263,314,352,374
1977.jpg,512,512,glioma,259,322,349,387
1979.jpg,512,512,glioma,241,283,322,374
198.jpg,512,512,meningioma,301,312,355,368
1981.jpg,512,512,glioma,252,304,312,375
1980.jpg,512,512,glioma,252,285,319,380
1982.jpg,512,512,glioma,216,273,324,362
199.jpg,512,512,meningioma,307,310,356,368
1990.jpg,512,512,glioma,255,86,357,213
1988.jpg,512,512,glioma,254,122,297,174
1986.jpg,512,512,glioma,186,154,255,234
1984.jpg,512,512,glioma,200,180,235,215
1987.jpg,512,512,glioma,285,179,331,234
1985.jpg,512,512,glioma,187,172,234,240
1989.jpg,512,512,glioma,265,106,346,170
1991.jpg,512,512,glioma,272,94,364,205
1999.jpg,512,512,glioma,279,145,338,229
1997.jpg,512,512,glioma,273,105,352,164
2.jpg,512,512,meningioma,264,153,377,256
1992.jpg,512,512,glioma,278,93,367,195
1994.jpg,512,512,glioma,296,94,372,193
1995.jpg,512,512,glioma,307,115,368,185
1993.jpg,512,512,glioma,279,90,367,201
1996.jpg,512,512,glioma,281,94,368,169
1998.jpg,512,512,glioma,284,157,328,215
20.jpg,512,512,meningioma,238,270,327,347
2000.jpg,512,512,glioma,265,132,347,238
2003.jpg,512,512,glioma,273,142,343,239
2007.jpg,512,512,glioma,150,105,248,215
2006.jpg,512,512,glioma,153,100,235,207
2002.jpg,512,512,glioma,273,143,346,242
2001.jpg,512,512,glioma,260,122,345,242
2004.jpg,512,512,glioma,277,159,344,234
2008.jpg,512,512,glioma,141,100,254,219
2009.jpg,512,512,glioma,145,113,257,220
2014.jpg,512,512,glioma,259,138,355,241
2015.jpg,512,512,glioma,261,143,347,230
2016.jpg,512,512,glioma,260,165,349,287
2010.jpg,512,512,glioma,147,121,254,223
201.jpg,512,512,meningioma,254,171,308,236
2012.jpg,512,512,glioma,287,122,355,201
2011.jpg,512,512,glioma,157,130,253,228
2017.jpg,512,512,glioma,218,281,296,368
200.jpg,512,512,meningioma,256,175,301,223
2020.jpg,512,512,glioma,210,163,319,245
2025.jpg,512,512,glioma,279,215,346,244
2024.jpg,512,512,glioma,287,211,336,243
2023.jpg,512,512,glioma,271,205,323,299
2019.jpg,512,512,glioma,208,155,317,249
202.jpg,512,512,meningioma,251,176,307,234
2018.jpg,512,512,glioma,293,214,311,241
2022.jpg,512,512,glioma,261,194,336,325
2026.jpg,512,512,glioma,275,221,351,256
2027.jpg,512,512,glioma,285,227,360,278
2032.jpg,512,512,glioma,277,121,318,184
203.jpg,512,512,meningioma,255,371,276,394
2029.jpg,512,512,glioma,225,155,289,225
2030.jpg,512,512,glioma,214,151,299,251
2031.jpg,512,512,glioma,208,151,308,253
2033.jpg,512,512,glioma,269,108,334,197
2034.jpg,512,512,glioma,262,111,342,204
2035.jpg,512,512,glioma,260,112,349,207
2028.jpg,512,512,glioma,307,240,358,302
2036.jpg,512,512,glioma,261,124,340,204
2039.jpg,512,512,glioma,269,157,334,239
2037.jpg,512,512,glioma,269,134,338,204
2046.jpg,512,512,glioma,260,93,336,194
2047.jpg,512,512,glioma,240,102,328,220
2048.jpg,512,512,glioma,260,111,359,224
2049.jpg,512,512,glioma,260,123,345,210
205.jpg,512,512,meningioma,274,282,389,392
2050.jpg,512,512,glioma,262,143,334,202
2052.jpg,512,512,glioma,196,186,307,307
2053.jpg,512,512,glioma,195,192,320,349
2054.jpg,512,512,glioma,204,170,313,333
2055.jpg,512,512,glioma,220,176,292,237
2056.jpg,512,512,glioma,204,113,350,240
2057.jpg,512,512,glioma,201,118,353,195
2058.jpg,512,512,glioma,223,203,244,222
2059.jpg,512,512,glioma,192,170,239,220
206.jpg,512,512,meningioma,272,285,393,398
2060.jpg,512,512,glioma,208,195,262,245
2061.jpg,512,512,glioma,229,266,283,322
2062.jpg,512,512,glioma,226,260,285,326
2063.jpg,512,512,glioma,206,259,286,326
2064.jpg,512,512,glioma,217,259,295,326
2065.jpg,512,512,glioma,280,208,340,251
2066.jpg,512,512,glioma,274,203,344,255
2042.jpg,512,512,glioma,257,154,362,252
2045.jpg,512,512,glioma,229,119,330,196
2040.jpg,512,512,glioma,265,130,372,247
2044.jpg,512,512,glioma,213,178,313,246
204.jpg,512,512,meningioma,279,294,386,383
2041.jpg,512,512,glioma,262,132,364,250
2043.jpg,512,512,glioma,259,171,339,247
2067.jpg,512,512,glioma,279,260,339,344
2069.jpg,512,512,glioma,271,204,355,267
2068.jpg,512,512,glioma,281,265,329,326
2076.jpg,512,512,glioma,189,118,306,282
2077.jpg,512,512,glioma,304,172,382,265
2079.jpg,512,512,glioma,293,97,357,175
2070.jpg,512,512,glioma,276,212,366,286
2071.jpg,512,512,glioma,287,223,362,307
207.jpg,512,512,meningioma,274,287,374,394
2075.jpg,512,512,glioma,185,105,317,281
208.jpg,512,512,meningioma,274,284,364,377
2080.jpg,512,512,glioma,230,321,251,347
2081.jpg,512,512,glioma,225,313,261,346
2083.jpg,512,512,glioma,170,202,215,255
2082.jpg,512,512,glioma,224,304,268,360
2084.jpg,512,512,glioma,145,71,250,210
2091.jpg,512,512,glioma,283,101,386,289
2086.jpg,512,512,glioma,175,66,242,115
2090.jpg,512,512,glioma,277,110,394,289
2088.jpg,512,512,glioma,297,175,388,299
2087.jpg,512,512,glioma,300,162,385,280
2092.jpg,512,512,glioma,317,196,391,309
209.jpg,512,512,glioma,140,63,293,241
2093.jpg,512,512,glioma,290,210,345,276
2094.jpg,512,512,glioma,216,260,310,324
2100.jpg,512,512,glioma,303,197,331,228
2101.jpg,512,512,glioma,293,190,334,240
2102.jpg,512,512,glioma,296,185,330,225
2103.jpg,512,512,glioma,305,202,325,223
2105.jpg,512,512,glioma,133,199,231,286
2106.jpg,512,512,glioma,124,196,233,298
2107.jpg,512,512,glioma,121,203,222,318
2108.jpg,512,512,glioma,122,202,203,312
2109.jpg,512,512,glioma,192,205,226,246
211.jpg,512,512,meningioma,268,211,380,272
2110.jpg,512,512,glioma,187,198,226,257
2098.jpg,512,512,glioma,130,193,203,255
2111.jpg,512,512,glioma,194,200,242,254
2097.jpg,512,512,glioma,194,279,215,301
21.jpg,512,512,meningioma,233,269,332,351
2096.jpg,512,512,glioma,236,255,303,337
2099.jpg,512,512,glioma,171,230,197,253
2095.jpg,512,512,glioma,225,248,327,343
210.jpg,512,512,glioma,134,64,297,239
2112.jpg,512,512,glioma,162,221,215,273
2114.jpg,512,512,glioma,160,186,243,267
2113.jpg,512,512,glioma,166,192,245,272
2120.jpg,512,512,glioma,175,274,207,335
212.jpg,512,512,meningioma,267,204,378,308
2119.jpg,512,512,glioma,171,258,201,301
2121.jpg,512,512,glioma,155,356,179,378
2118.jpg,512,512,glioma,179,213,223,257
2117.jpg,512,512,glioma,169,193,240,273
2116.jpg,512,512,glioma,157,195,238,271
2122.jpg,512,512,glioma,128,300,249,417
2123.jpg,512,512,glioma,118,272,243,393
2125.jpg,512,512,glioma,121,278,230,385
2132.jpg,512,512,glioma,236,189,401,416
2130.jpg,512,512,glioma,308,183,398,318
2127.jpg,512,512,glioma,137,263,246,381
2126.jpg,512,512,glioma,126,281,248,390
2129.jpg,512,512,glioma,303,189,388,307
213.jpg,512,512,meningioma,264,198,383,304
2128.jpg,512,512,glioma,309,197,378,269
2131.jpg,512,512,glioma,304,182,398,323
2133.jpg,512,512,glioma,295,219,398,381
2134.jpg,512,512,glioma,149,152,252,246
2136.jpg,512,512,glioma,178,160,272,235
2135.jpg,512,512,glioma,140,107,264,245
2144.jpg,512,512,glioma,329,303,372,349
2145.jpg,512,512,glioma,335,307,384,351
2146.jpg,512,512,glioma,248,289,276,318
2137.jpg,512,512,glioma,172,146,266,252
2141.jpg,512,512,glioma,226,197,261,231
2140.jpg,512,512,glioma,162,161,263,227
214.jpg,512,512,meningioma,262,196,386,307
2143.jpg,512,512,glioma,200,151,303,233
2142.jpg,512,512,glioma,228,194,263,237
2139.jpg,512,512,glioma,167,157,266,235
2147.jpg,512,512,glioma,222,248,315,304
215.jpg,512,512,meningioma,270,191,393,295
2148.jpg,512,512,glioma,257,267,307,310
2156.jpg,512,512,glioma,162,195,246,309
2151.jpg,512,512,glioma,294,230,333,275
2155.jpg,512,512,glioma,149,326,195,396
2150.jpg,512,512,glioma,291,291,323,322
2157.jpg,512,512,glioma,181,220,236,304
2153.jpg,512,512,glioma,175,214,217,241
2152.jpg,512,512,glioma,183,274,213,316
2149.jpg,512,512,glioma,258,265,296,307
2158.jpg,512,512,glioma,159,219,211,251
2160.jpg,512,512,glioma,142,233,197,303
2159.jpg,512,512,glioma,152,223,207,280
2166.jpg,512,512,glioma,349,284,399,375
2164.jpg,512,512,glioma,129,244,247,436
2163.jpg,512,512,glioma,123,261,235,443
2165.jpg,512,512,glioma,137,235,246,421
2167.jpg,512,512,glioma,290,301,383,403
2162.jpg,512,512,glioma,131,255,227,437
2161.jpg,512,512,glioma,129,251,212,369
2168.jpg,512,512,glioma,343,289,372,324
2169.jpg,512,512,glioma,338,293,371,358
217.jpg,512,512,meningioma,291,210,384,256
218.jpg,512,512,meningioma,248,228,316,272
2170.jpg,512,512,glioma,320,289,368,339
2180.jpg,512,512,glioma,195,296,287,409
2179.jpg,512,512,glioma,201,295,285,389
2178.jpg,512,512,glioma,198,273,345,375
2176.jpg,512,512,glioma,207,274,286,355
2173.jpg,512,512,glioma,302,295,366,398
2171.jpg,512,512,glioma,262,284,356,363
2174.jpg,512,512,glioma,212,244,283,336
2181.jpg,512,512,glioma,197,295,276,374
2182.jpg,512,512,glioma,192,285,276,371
2183.jpg,512,512,glioma,174,272,326,403
2188.jpg,512,512,glioma,293,234,384,327
2191.jpg,512,512,glioma,280,233,378,369
2190.jpg,512,512,glioma,260,228,386,382
2187.jpg,512,512,glioma,306,234,374,318
2186.jpg,512,512,glioma,329,241,372,298
2184.jpg,512,512,glioma,205,279,293,412
2189.jpg,512,512,glioma,278,236,382,322
2185.jpg,512,512,glioma,292,282,336,359
2192.jpg,512,512,glioma,272,243,375,377
2193.jpg,512,512,glioma,279,265,374,367
2194.jpg,512,512,glioma,285,265,360,355
2195.jpg,512,512,glioma,298,257,356,318
2196.jpg,512,512,glioma,246,265,293,317
2197.jpg,512,512,glioma,240,247,293,314
2198.jpg,512,512,glioma,234,207,348,319
2199.jpg,512,512,glioma,236,222,341,325
2206.jpg,512,512,glioma,285,214,322,254
2208.jpg,512,512,glioma,218,209,341,314
2201.jpg,512,512,glioma,232,232,327,319
2209.jpg,512,512,glioma,249,221,340,313
2204.jpg,512,512,glioma,242,207,311,291
2203.jpg,512,512,glioma,220,187,317,301
22.jpg,512,512,meningioma,231,266,334,347
2205.jpg,512,512,glioma,265,208,304,280
2202.jpg,512,512,glioma,221,185,327,305
2200.jpg,512,512,glioma,233,223,338,313
221.jpg,512,512,meningioma,235,138,307,211
2210.jpg,512,512,glioma,229,195,342,326
2213.jpg,512,512,glioma,228,196,313,308
2211.jpg,512,512,glioma,223,194,338,301
2217.jpg,512,512,glioma,160,264,248,364
2215.jpg,512,512,glioma,267,209,300,267
2218.jpg,512,512,glioma,168,274,246,358
2214.jpg,512,512,glioma,249,211,312,298
2221.jpg,512,512,glioma,133,267,215,403
2216.jpg,512,512,glioma,167,263,239,352
2222.jpg,512,512,glioma,141,281,234,377
222.jpg,512,512,meningioma,230,127,316,219
2223.jpg,512,512,glioma,155,260,244,378
2224.jpg,512,512,glioma,319,237,373,289
2232.jpg,512,512,glioma,206,103,282,232
2228.jpg,512,512,glioma,299,225,358,300
223.jpg,512,512,meningioma,230,122,321,225
2227.jpg,512,512,glioma,291,216,374,297
2231.jpg,512,512,glioma,209,107,280,229
2226.jpg,512,512,glioma,298,211,378,302
2229.jpg,512,512,glioma,314,235,335,303
2230.jpg,512,512,glioma,200,239,305,378
2233.jpg,512,512,glioma,207,166,303,254
2234.jpg,512,512,glioma,215,184,305,256
2236.jpg,512,512,glioma,210,204,309,329
2235.jpg,512,512,glioma,202,195,316,331
2238.jpg,512,512,glioma,311,282,386,373
2237.jpg,512,512,glioma,327,317,374,360
2239.jpg,512,512,glioma,304,289,386,380
224.jpg,512,512,meningioma,233,118,325,225
2240.jpg,512,512,glioma,319,301,373,376
2242.jpg,512,512,glioma,246,109,350,228
2241.jpg,512,512,glioma,151,197,238,309
2243.jpg,512,512,glioma,258,115,331,210
2245.jpg,512,512,glioma,243,256,285,314
2244.jpg,512,512,glioma,244,267,285,307
2252.jpg,512,512,glioma,247,108,345,192
2253.jpg,512,512,glioma,282,111,330,191
2254.jpg,512,512,glioma,203,117,304,222
2255.jpg,512,512,glioma,176,112,312,222
2256.jpg,512,512,glioma,210,119,315,246
2257.jpg,512,512,glioma,211,122,285,217
2258.jpg,512,512,glioma,210,125,286,219
2259.jpg,512,512,glioma,208,128,287,197
2248.jpg,512,512,glioma,259,65,324,137
2249.jpg,512,512,glioma,256,66,321,133
2246.jpg,512,512,glioma,246,254,291,309
225.jpg,512,512,meningioma,236,120,320,222
2251.jpg,512,512,glioma,245,113,321,245
2247.jpg,512,512,glioma,263,64,318,134
2250.jpg,512,512,glioma,245,123,332,215
226.jpg,512,512,meningioma,243,128,309,207
2260.jpg,512,512,glioma,219,142,266,186
2261.jpg,512,512,glioma,146,180,217,244
2264.jpg,512,512,glioma,137,163,234,273
2263.jpg,512,512,glioma,139,166,223,264
2265.jpg,512,512,glioma,137,166,229,295
2266.jpg,512,512,glioma,143,170,223,302
2271.jpg,512,512,glioma,266,139,394,215
227.jpg,512,512,meningioma,229,210,287,235
2268.jpg,512,512,glioma,153,176,227,283
2270.jpg,512,512,glioma,300,151,340,187
2269.jpg,512,512,glioma,177,222,219,286
2272.jpg,512,512,glioma,260,138,339,206
2278.jpg,512,512,glioma,292,180,324,223
2273.jpg,512,512,glioma,257,138,370,241
2275.jpg,512,512,glioma,260,152,354,239
2277.jpg,512,512,glioma,285,165,344,223
2276.jpg,512,512,glioma,265,167,329,222
2274.jpg,512,512,glioma,261,147,372,245
2279.jpg,512,512,glioma,305,189,376,277
2280.jpg,512,512,glioma,307,188,384,277
2284.jpg,512,512,glioma,341,190,400,252
2287.jpg,512,512,glioma,299,206,332,246
2281.jpg,512,512,glioma,315,183,390,285
2283.jpg,512,512,glioma,303,194,397,283
2282.jpg,512,512,glioma,301,198,392,288
2288.jpg,512,512,glioma,251,119,383,292
2286.jpg,512,512,glioma,294,222,335,253
2289.jpg,512,512,glioma,255,137,382,236
229.jpg,512,512,meningioma,224,213,287,276
2290.jpg,512,512,glioma,272,153,384,268
2299.jpg,512,512,glioma,254,127,381,287
2298.jpg,512,512,glioma,259,127,366,285
23.jpg,512,512,meningioma,231,264,316,346
2297.jpg,512,512,glioma,262,129,372,282
2296.jpg,512,512,glioma,293,141,370,280
2295.jpg,512,512,glioma,294,154,360,246
2293.jpg,512,512,glioma,284,193,356,287
2292.jpg,512,512,glioma,315,193,353,284
2291.jpg,512,512,glioma,295,158,369,253
2300.jpg,512,512,glioma,203,165,235,208
2302.jpg,512,512,glioma,230,242,277,287
2301.jpg,512,512,glioma,161,122,251,199
2309.jpg,512,512,glioma,221,230,281,308
2311.jpg,512,512,glioma,162,250,239,331
2306.jpg,512,512,glioma,147,93,240,180
2308.jpg,512,512,glioma,214,225,283,294
2310.jpg,512,512,glioma,216,230,276,305
2304.jpg,512,512,glioma,147,114,245,197
2303.jpg,512,512,glioma,168,113,245,210
2312.jpg,512,512,glioma,158,243,253,338
2313.jpg,512,512,glioma,155,240,249,338
2314.jpg,512,512,glioma,153,244,248,329
2322.jpg,512,512,glioma,186,74,235,119
2324.jpg,512,512,glioma,200,77,241,134
2317.jpg,512,512,glioma,227,226,318,341
232.jpg,512,512,meningioma,223,142,303,229
2318.jpg,512,512,glioma,204,220,377,326
2315.jpg,512,512,glioma,154,245,245,325
2316.jpg,512,512,glioma,162,250,249,325
2320.jpg,512,512,glioma,257,223,349,319
2321.jpg,512,512,glioma,189,79,229,119
2325.jpg,512,512,glioma,197,80,239,132
2328.jpg,512,512,glioma,252,182,362,296
233.jpg,512,512,meningioma,223,150,324,231
2326.jpg,512,512,glioma,288,204,348,260
2330.jpg,512,512,glioma,265,157,378,283
2327.jpg,512,512,glioma,289,192,365,267
2329.jpg,512,512,glioma,253,183,371,286
2331.jpg,512,512,glioma,267,177,383,293
2332.jpg,512,512,glioma,270,203,388,286
2334.jpg,512,512,glioma,267,104,331,173
2335.jpg,512,512,glioma,277,115,338,180
2342.jpg,512,512,glioma,138,127,236,221
2337.jpg,512,512,glioma,266,102,340,184
2338.jpg,512,512,glioma,267,100,340,186
2339.jpg,512,512,glioma,268,99,338,181
234.jpg,512,512,meningioma,223,151,326,231
2336.jpg,512,512,glioma,271,106,340,183
2341.jpg,512,512,glioma,272,93,319,158
2340.jpg,512,512,glioma,265,70,334,174
2343.jpg,512,512,glioma,141,130,245,227
2344.jpg,512,512,glioma,141,189,249,320
2355.jpg,512,512,glioma,261,78,385,219
2346.jpg,512,512,glioma,148,211,242,322
2353.jpg,512,512,glioma,264,109,355,187
2349.jpg,512,512,glioma,319,308,367,365
2345.jpg,512,512,glioma,134,190,247,322
2350.jpg,512,512,glioma,288,188,347,231
2354.jpg,512,512,glioma,254,75,371,215
2351.jpg,512,512,glioma,281,199,351,254
2356.jpg,512,512,glioma,276,84,385,223
2357.jpg,512,512,glioma,275,82,391,240
2358.jpg,512,512,glioma,275,80,386,231
2359.jpg,512,512,glioma,279,88,378,200
2364.jpg,512,512,glioma,309,346,346,380
2360.jpg,512,512,glioma,278,82,387,200
2367.jpg,512,512,glioma,239,173,340,397
2361.jpg,512,512,glioma,277,94,367,260
2362.jpg,512,512,glioma,291,200,339,260
2366.jpg,512,512,glioma,255,202,342,306
2365.jpg,512,512,glioma,253,203,333,301
2368.jpg,512,512,glioma,227,250,359,416
2369.jpg,512,512,glioma,191,264,332,412
237.jpg,512,512,meningioma,271,304,339,352
238.jpg,512,512,meningioma,273,309,341,350
2380.jpg,512,512,glioma,235,172,332,407
2375.jpg,512,512,glioma,258,352,296,383
2381.jpg,512,512,glioma,207,177,324,405
2373.jpg,512,512,glioma,299,227,330,267
2372.jpg,512,512,glioma,245,194,305,284
2377.jpg,512,512,glioma,237,194,342,316
2370.jpg,512,512,glioma,208,162,330,414
2374.jpg,512,512,glioma,291,222,332,283
2371.jpg,512,512,glioma,199,179,326,404
2384.jpg,512,512,glioma,190,79,263,154
2385.jpg,512,512,glioma,160,78,266,164
2399.jpg,512,512,glioma,118,221,241,372
2387.jpg,512,512,glioma,153,67,264,210
2396.jpg,512,512,glioma,130,241,267,368
2389.jpg,512,512,glioma,149,78,282,191
2393.jpg,512,512,glioma,172,113,269,228
2390.jpg,512,512,glioma,154,82,276,209
2392.jpg,512,512,glioma,155,103,283,207
239.jpg,512,512,meningioma,200,233,234,267
2398.jpg,512,512,glioma,118,222,240,341
24.jpg,512,512,meningioma,274,232,335,301
2400.jpg,512,512,glioma,130,216,204,316
240.jpg,512,512,meningioma,182,140,231,174
241.jpg,512,512,meningioma,181,130,225,169
2407.jpg,512,512,glioma,121,140,201,215
2408.jpg,512,512,glioma,125,145,194,217
2405.jpg,512,512,glioma,130,138,194,221
2403.jpg,512,512,glioma,132,151,194,208
2402.jpg,512,512,glioma,158,235,215,308
2401.jpg,512,512,glioma,144,219,211,345
2410.jpg,512,512,glioma,135,161,206,224
2412.jpg,512,512,glioma,134,161,213,227
2411.jpg,512,512,glioma,129,161,213,222
2418.jpg,512,512,glioma,114,171,199,243
2415.jpg,512,512,glioma,122,139,199,248
2419.jpg,512,512,glioma,115,174,174,235
2417.jpg,512,512,glioma,119,166,195,247
2416.jpg,512,512,glioma,121,170,192,247
2413.jpg,512,512,glioma,136,161,212,226
2414.jpg,512,512,glioma,142,167,205,222
242.jpg,512,512,meningioma,151,262,223,335
2420.jpg,512,512,glioma,255,171,335,255
2421.jpg,512,512,glioma,283,146,369,295
2431.jpg,512,512,glioma,185,178,269,260
2425.jpg,512,512,glioma,278,151,376,292
2427.jpg,512,512,glioma,204,204,272,266
2428.jpg,512,512,glioma,203,198,277,271
2426.jpg,512,512,glioma,178,204,272,267
2423.jpg,512,512,glioma,278,154,384,295
2422.jpg,512,512,glioma,269,132,375,294
2424.jpg,512,512,glioma,265,154,384,293
243.jpg,512,512,meningioma,154,266,224,338
2432.jpg,512,512,glioma,186,177,268,255
2436.jpg,512,512,glioma,256,123,340,219
2434.jpg,512,512,glioma,197,183,253,247
2440.jpg,512,512,glioma,235,110,359,237
244.jpg,512,512,meningioma,166,264,223,328
2443.jpg,512,512,glioma,205,155,308,252
2442.jpg,512,512,glioma,291,171,358,243
2437.jpg,512,512,glioma,249,119,345,225
2438.jpg,512,512,glioma,241,113,349,236
2441.jpg,512,512,glioma,239,114,357,237
2444.jpg,512,512,glioma,200,148,337,288
2445.jpg,512,512,glioma,205,141,340,283
2447.jpg,512,512,glioma,236,199,348,288
2454.jpg,512,512,glioma,216,156,346,304
2448.jpg,512,512,glioma,233,198,346,292
2450.jpg,512,512,glioma,233,161,337,303
2449.jpg,512,512,glioma,234,202,343,301
2453.jpg,512,512,glioma,214,169,312,262
2452.jpg,512,512,glioma,238,190,291,258
2451.jpg,512,512,glioma,229,201,298,326
245.jpg,512,512,meningioma,173,267,221,314
2455.jpg,512,512,glioma,215,149,346,301
2456.jpg,512,512,glioma,186,151,355,306
2458.jpg,512,512,glioma,214,146,356,301
2459.jpg,512,512,glioma,213,164,352,303
2461.jpg,512,512,glioma,236,170,297,267
2463.jpg,512,512,glioma,145,131,195,198
2464.jpg,512,512,glioma,132,130,225,255
2462.jpg,512,512,glioma,246,169,290,257
246.jpg,512,512,meningioma,197,279,234,324
2460.jpg,512,512,glioma,193,167,356,291
2457.jpg,512,512,glioma,212,146,360,296
2465.jpg,512,512,glioma,138,144,243,253
2466.jpg,512,512,glioma,156,150,246,246
2467.jpg,512,512,glioma,166,164,235,234
2469.jpg,512,512,glioma,172,175,222,217
2468.jpg,512,512,glioma,160,162,215,248
2471.jpg,512,512,glioma,290,130,342,183
2474.jpg,512,512,glioma,281,96,370,184
2475.jpg,512,512,glioma,303,101,369,184
2479.jpg,512,512,glioma,187,168,270,250
2470.jpg,512,512,glioma,296,136,343,182
2472.jpg,512,512,glioma,283,100,368,185
2476.jpg,512,512,glioma,206,181,247,227
248.jpg,512,512,meningioma,190,274,248,334
2482.jpg,512,512,glioma,179,147,258,239
2481.jpg,512,512,glioma,176,156,258,226
2489.jpg,512,512,glioma,128,90,241,228
2484.jpg,512,512,glioma,176,165,306,244
2483.jpg,512,512,glioma,180,161,265,239
2488.jpg,512,512,glioma,132,111,237,222
2486.jpg,512,512,glioma,214,148,305,236
2487.jpg,512,512,glioma,277,135,324,201
2485.jpg,512,512,glioma,208,149,305,231
249.jpg,512,512,meningioma,186,273,255,331
2491.jpg,512,512,glioma,119,84,251,226
2490.jpg,512,512,glioma,123,84,246,228
2494.jpg,512,512,glioma,134,156,231,214
2497.jpg,512,512,glioma,305,195,333,246
25.jpg,512,512,meningioma,274,228,328,349
250.jpg,512,512,meningioma,187,275,252,331
2496.jpg,512,512,glioma,297,187,334,248
2499.jpg,512,512,glioma,268,213,303,250
2500.jpg,512,512,glioma,274,206,338,258
2495.jpg,512,512,glioma,151,163,210,202
2501.jpg,512,512,glioma,276,203,346,273
2502.jpg,512,512,glioma,248,189,347,302
2512.jpg,512,512,glioma,268,256,327,311
2508.jpg,512,512,glioma,290,276,336,305
2505.jpg,512,512,glioma,269,211,361,293
2506.jpg,512,512,glioma,304,226,362,290
2504.jpg,512,512,glioma,264,172,359,293
2510.jpg,512,512,glioma,212,226,297,320
251.jpg,512,512,meningioma,206,283,242,324
2511.jpg,512,512,glioma,277,257,327,310
2513.jpg,512,512,glioma,259,251,326,315
2514.jpg,512,512,glioma,255,245,323,322
2521.jpg,512,512,glioma,184,262,321,347
2519.jpg,512,512,glioma,209,231,300,315
2517.jpg,512,512,glioma,212,223,342,363
2515.jpg,512,512,glioma,254,223,313,329
2516.jpg,512,512,glioma,212,231,329,367
252.jpg,512,512,meningioma,232,126,256,155
2520.jpg,512,512,glioma,206,230,344,360
2518.jpg,512,512,glioma,210,226,307,279
2522.jpg,512,512,glioma,276,247,332,315
2523.jpg,512,512,glioma,281,248,331,309
2530.jpg,512,512,glioma,160,137,225,220
2527.jpg,512,512,glioma,157,108,266,251
2525.jpg,512,512,glioma,178,121,275,212
